ID,Kind,Text,ReferenceText,Locations
890000000005523,dormant-vs-active,"Дидье Мбемба, «Дым», из Конго приходит с банками и уходит в дыму, который сам же и ставит. Не спринтер — зато сектор задымления знает наизусть. Когда тишина уже не вариант, он как раз на месте.","Didier “Smoke” Mbemba earned his name around Congolese demolition work, repeatedly vanishing behind dust of his own making. Sprinting is not among his ambitions, so every loud solution begins with a carefully chosen way out. A scorched matchbox in his pocket receives a fresh escape arrow before each job. Didier can be ponderous while others still have options, but once silence is gone he becomes the calmest man in the noise.",jazz:.tmp/ame_spec_commit/units_bak/JAZZ_AME_43.lua:25 | jazz:.tmp/ame_spec_commit/units_items.lua:147902
890000000005524,dormant-vs-active,Я на линии. Говорите.,I'm here. Talk.,jazz:.tmp/ame_spec_commit/units_bak/JAZZ_AME_43.lua:30 | jazz:.tmp/ame_spec_commit/units_items.lua:147907
890000000005525,dormant-vs-active,Работа есть — слушаю.,"If there's work, I'm listening.",jazz:.tmp/ame_spec_commit/units_bak/JAZZ_AME_43.lua:31 | jazz:.tmp/ame_spec_commit/units_items.lua:147908
890000000005526,dormant-vs-active,Контракт принят.,Send the terms.,jazz:.tmp/ame_spec_commit/units_bak/JAZZ_AME_43.lua:32 | jazz:.tmp/ame_spec_commit/units_items.lua:147909
890000000005533,dormant-vs-active,"Амина Юсуф бережёт хороший автомат и бинты в кармане — ветераны дольше живут, когда не стесняются собственной крови. Очереди короткие, взгляд холодный. Про неё говорят мало и уважительно — так безопаснее.","Amina Yusuf learned soldiering in Nigeria through long weeks when ammunition, sleep, and clean cloth all had to be conserved. She treats her rifle as a duty rather than a companion and keeps every burst brief. Spare bandages remain sealed in waxed paper, inspected again whenever rain gets through the seams. Amina's reserve can feel severe across a table, but when somebody starts bleeding it becomes the steady distance needed to help.",jazz:.tmp/ame_spec_commit/units_items.lua:147957
890000000005534,dormant-vs-active,Я на линии. Говорите.,I'm here. Talk.,jazz:.tmp/ame_spec_commit/units_items.lua:147962
890000000005535,dormant-vs-active,Работа есть — слушаю.,"If there's work, I'm listening.",jazz:.tmp/ame_spec_commit/units_items.lua:147963
890000000005536,dormant-vs-active,Контракт принят.,Send the terms.,jazz:.tmp/ame_spec_commit/units_items.lua:147964
890000000005543,dormant-vs-active,"Леопольд Сассу — сержант Гранд-Шьен с тяжёлым корпусом, ровным прицелом и чуточкой механики, достаточной, чтобы ствол соседа не клинил в самый плохой момент. Не улыбается для камеры. Улыбается, когда магазин встаёт с первого раза.","Sergeant Léopold Sassou spent his Grand Chien service rescuing rifles from dust, neglect, and owners who swore they had changed nothing. He is solid, unsentimental, and just skilled enough with simple faults to be dangerous to excuses. A fine cleaning brush and a corked drop of oil travel inside an empty cigar tube. Léopold rarely smiles for people, but a magazine seating cleanly on the first attempt can soften his entire face.",jazz:.tmp/ame_spec_commit/units_items.lua:148011
890000000005544,dormant-vs-active,Я на линии. Говорите.,I'm here. Talk.,jazz:.tmp/ame_spec_commit/units_items.lua:148016
890000000005545,dormant-vs-active,Работа есть — слушаю.,"If there's work, I'm listening.",jazz:.tmp/ame_spec_commit/units_items.lua:148017
890000000005546,dormant-vs-active,Контракт принят.,Send the terms.,jazz:.tmp/ame_spec_commit/units_items.lua:148018
890000000005553,dormant-vs-active,"Кофи Менса из Ганы — силач: здоровье и мощь замечают раньше, чем меткость. Не догоняет — занимает место и делает его непригодным для врага. Там, где нужна тяжесть, а не грация, он уместен.","Kofi Mensah went from a Ghanaian dock winch to carrying guns that made ordinary men search for a second pair of hands. He is immensely built, slow to change direction, and uninterested in chasing what can be pinned down. Coarse rope rides at his waist for repairing crate handles everyone else has abandoned. Subtle plans can outrun Kofi's understanding, but weight and recoil seem to arrive at his shoulders already tamed.",jazz:.tmp/ame_spec_commit/units_items.lua:148062
890000000005554,dormant-vs-active,Я на линии. Говорите.,I'm here. Talk.,jazz:.tmp/ame_spec_commit/units_items.lua:148067
890000000005555,dormant-vs-active,Работа есть — слушаю.,"If there's work, I'm listening.",jazz:.tmp/ame_spec_commit/units_items.lua:148068
890000000005556,dormant-vs-active,Контракт принят.,Send the terms.,jazz:.tmp/ame_spec_commit/units_items.lua:148069
890000000005560,dormant-vs-active,Hassan Ibrahim,"Hassan ""Scorpion"" Ibrahim",jazz:.tmp/ame_spec_commit/units_bak/JAZZ_AME_47.lua:22 | jazz:.tmp/ame_spec_commit/units_items.lua:148113
890000000005563,dormant-vs-active,"Хассана Ибрахима в Мали зовут «Скорпион»: быстрее многих ветеранов, с ухмылкой человека, который любит, когда взрыв случается вовремя. Бросок уверенный, характер ядовитый. Кличка известнее имени — и он над этим не работает.","Hassan “Scorpion” Ibrahim carried messages between Malian outposts until his quick arrivals began including explosive replies. He moves lightly, throws with conviction, and keeps a sting ready for nearly every conversation. Tiny scorpions with different expressions crowd the margins of his matchbook notebook. Hassan understands timing better than caution and enjoys a well-placed blast enough to stand a little closer than sensible people prefer.",jazz:.tmp/ame_spec_commit/units_bak/JAZZ_AME_47.lua:25 | jazz:.tmp/ame_spec_commit/units_items.lua:148116
890000000005564,dormant-vs-active,Я на линии. Говорите.,I'm here. Talk.,jazz:.tmp/ame_spec_commit/units_bak/JAZZ_AME_47.lua:30 | jazz:.tmp/ame_spec_commit/units_items.lua:148121
890000000005565,dormant-vs-active,Работа есть — слушаю.,"If there's work, I'm listening.",jazz:.tmp/ame_spec_commit/units_bak/JAZZ_AME_47.lua:31 | jazz:.tmp/ame_spec_commit/units_items.lua:148122
890000000005566,dormant-vs-active,Контракт принят.,Send the terms.,jazz:.tmp/ame_spec_commit/units_bak/JAZZ_AME_47.lua:32 | jazz:.tmp/ame_spec_commit/units_items.lua:148123
890000000005573,dormant-vs-active,"Патрик Омонди — ночной стрелок из Кении со спокойным голосом, к которому прислушиваются даже уставшие. Лучше видит в темноте и лучше ждёт. После заката говорит шёпотом так, что всё равно слушаются.","Patrick Omondi kept night posts in Kenya until footsteps became as distinct to him as daytime faces. He speaks softly after sunset, drawing tired people closer instead of competing with the dark. A strip of black cloth covers his luminous watch, lifted only beneath a cupped hand. In daylight Patrick is merely composed and competent; at night, patience, eyesight, and his quiet authority seem to arrive at the same point.",jazz:.tmp/ame_spec_commit/units_items.lua:148170
890000000005574,dormant-vs-active,Я на линии. Говорите.,I'm here. Talk.,jazz:.tmp/ame_spec_commit/units_items.lua:148175
890000000005575,dormant-vs-active,Работа есть — слушаю.,"If there's work, I'm listening.",jazz:.tmp/ame_spec_commit/units_items.lua:148176
890000000005576,dormant-vs-active,Контракт принят.,Send the terms.,jazz:.tmp/ame_spec_commit/units_items.lua:148177
890000000005583,dormant-vs-active,"Доктор Фатумата Си — полевой хирург из Сенегала. Руки лечат, не стреляют; пистолет носит скорее для страха и редкой необходимости. В лазарете говорит тихо, режет уверенно и ненавидит, когда «герои» приходят без бинтов. Считает, что живые бойцы дороже мёртвых легенд.","Fatoumata Sy practised field surgery in Senegal through shortages that made clean water feel more precious than ammunition. Her voice drops when a ward grows frantic, forcing everyone nearby to listen instead of shout. A red fountain pen marks casualty notes and is the one possession she refuses to lend. Fatoumata handles a pistol with visible reluctance, but the moment a wound is uncovered her hesitation gives way to exact, unsparing purpose.",jazz:.tmp/ame_spec_commit/units_items.lua:148224
890000000005584,dormant-vs-active,На связи. Готов обсуждать контракт.,I'm available. We can discuss a contract.,jazz:.tmp/ame_spec_commit/units_items.lua:148229
890000000005585,dormant-vs-active,Слушаю. Расскажите о задаче.,Go ahead. Tell me what the job needs.,jazz:.tmp/ame_spec_commit/units_items.lua:148230
890000000005586,dormant-vs-active,До связи.,Understood. I will wait for your terms.,jazz:.tmp/ame_spec_commit/units_items.lua:148231
890000000005593,dormant-vs-active,"Грейс Ванджиру — лазаретная медсестра из Кении. Ствола нет и не будет: её сила — набор, бинты и умение не паниковать, когда крови слишком много. Тихая и незаменимая в тылу; экономить на таких обычно заканчивается плохо.","Grace Wanjiru learned nursing in a Kenyan infirmary whose generator chose the busiest nights to fail. She has no interest in carrying a gun and no need to pretend that suffering has become ordinary. While folding dressings, Grace hums an old radio jingle until breathing around the cot begins to match its rhythm. Violence directed at her is frighteningly unfamiliar, but beside a patient she becomes the calm pair of hands everyone was looking for.",jazz:.tmp/ame_spec_commit/units_items.lua:148275
890000000005594,dormant-vs-active,На связи. Готов обсуждать контракт.,I'm available. We can discuss a contract.,jazz:.tmp/ame_spec_commit/units_items.lua:148280
890000000005595,dormant-vs-active,Слушаю. Расскажите о задаче.,Go ahead. Tell me what the job needs.,jazz:.tmp/ame_spec_commit/units_items.lua:148281
890000000005596,dormant-vs-active,До связи.,Understood. I will wait for your terms.,jazz:.tmp/ame_spec_commit/units_items.lua:148282
890000000005603,dormant-vs-active,"Доктор Эмиль Кабонго — травматолог из Гранд-Шьен. Учит младших перевязывать так, чтобы раненый дожил до настоящей помощи. Голос спокойный, руки точные. Выглядит старше своих лет — так бывает с теми, кто слишком часто видел, чем кончается «ещё одна небольшая царапина».","Emile Kabongo treated road injuries in Grand Chien, often undoing the generous mistakes of whoever reached the victim first. He began teaching simple bandaging wherever he went, patient with ignorance but not with carelessness. A blunt carpenter's pencil sits behind his ear for sketching knots on wrappers and walls. Years of emergencies have aged his face and slowed his step, yet a difficult wound still brings remarkable clarity to both his hands and instructions.",jazz:.tmp/ame_spec_commit/units_items.lua:148326
890000000005604,dormant-vs-active,На связи. Готов обсуждать контракт.,I'm available. We can discuss a contract.,jazz:.tmp/ame_spec_commit/units_items.lua:148331
890000000005605,dormant-vs-active,Слушаю. Расскажите о задаче.,Go ahead. Tell me what the job needs.,jazz:.tmp/ame_spec_commit/units_items.lua:148332
890000000005606,dormant-vs-active,До связи.,Understood. I will wait for your terms.,jazz:.tmp/ame_spec_commit/units_items.lua:148333
890000000005613,dormant-vs-active,"Капитан Амара Коне — инструктор из Мали с учительским характером. Учит жёстко, без театра: оставляет объяснения, которые потом спасают жизни. Считает, что один хороший учитель дешевле десяти свежих могил.","Captain Amara Koné spent her Malian service turning nervous recruits into people who understood why a drill mattered. She has no patience for parade-ground drama, but an error receives explanation rather than humiliation. A battered kettle goes on before dawn lessons, and nobody leaves until its whistle closes the session. Amara's own body no longer demonstrates every movement gracefully, yet the habits she plants continue working when fear makes clever advice disappear.",jazz:.tmp/ame_spec_commit/units_items.lua:148377
890000000005614,dormant-vs-active,На связи. Готов обсуждать контракт.,I'm available. We can discuss a contract.,jazz:.tmp/ame_spec_commit/units_items.lua:148382
890000000005615,dormant-vs-active,Слушаю. Расскажите о задаче.,Go ahead. Tell me what the job needs.,jazz:.tmp/ame_spec_commit/units_items.lua:148383
890000000005616,dormant-vs-active,До связи.,Understood. I will wait for your terms.,jazz:.tmp/ame_spec_commit/units_items.lua:148384
890000000005623,dormant-vs-active,"Сержант Надия Оконкво из Нигерии учит прицелу так, будто это одна профессия со стрельбой: научить попадать важнее, чем самой красиво попасть на глазах у начальства. В бой идёт редко, говорит часто — и обычно по делу. Её слушают даже те, кто не любит женщин с голосом громче их собственного.","Sergeant Nadia Okonkwo began teaching troops in Nigeria after discovering she could diagnose another shooter's mistake better than display perfection herself. Her voice carries, but the lesson beneath it is precise and free of vanity. A chipped wooden ruler draws sight lines in dust, on tables, or across the back of a map. Nadia cannot sustain every example she demands from younger bodies, yet pupils around her soon stop snatching at the moment of a shot.",jazz:.tmp/ame_spec_commit/units_items.lua:148431
890000000005624,dormant-vs-active,На связи. Готов обсуждать контракт.,I'm available. We can discuss a contract.,jazz:.tmp/ame_spec_commit/units_items.lua:148436
890000000005625,dormant-vs-active,Слушаю. Расскажите о задаче.,Go ahead. Tell me what the job needs.,jazz:.tmp/ame_spec_commit/units_items.lua:148437
890000000005626,dormant-vs-active,До связи.,Understood. I will wait for your terms.,jazz:.tmp/ame_spec_commit/units_items.lua:148438
890000000005633,dormant-vs-active,"Майор Теодор Нгалула помнит, как строить людей так, чтобы они не разваливались в первую же неделю. Мудрость и отвёртка у него рядом с привычкой объяснять до тех пор, пока не поймут. В Гранд-Шьен его ещё помнят по званию — и по тому, что скидок на работу он не любит.","Major Théodore Ngalula spent his Grand Chien career teaching units how to remain a group after exhaustion stripped away ceremony. He repeats an explanation until it survives in ordinary language, often repairing some loose buckle while he talks. Wire holds one arm of his folding spectacles, a temporary fix he has refused to replace for years. Théodore moves like an older man now, but flawed plans still reveal themselves to him with uncomfortable speed.",jazz:.tmp/ame_spec_commit/units_items.lua:148485
890000000005634,dormant-vs-active,На связи. Готов обсуждать контракт.,I'm available. We can discuss a contract.,jazz:.tmp/ame_spec_commit/units_items.lua:148490
890000000005635,dormant-vs-active,Слушаю. Расскажите о задаче.,Go ahead. Tell me what the job needs.,jazz:.tmp/ame_spec_commit/units_items.lua:148491
890000000005636,dormant-vs-active,До связи.,Understood. I will wait for your terms.,jazz:.tmp/ame_spec_commit/units_items.lua:148492
890000000005643,dormant-vs-active,"Исса Камара стреляет редко и метко. Тело хрупкое: один выстрел, не спринт. Ровное дыхание и терпение — его религия; беготня — чужая. Штурмовиком себя не считает и другим не врёт.","Issa Camara watched a northern Senegalese road where heat punished movement and one careful shot could end an afternoon's danger. He accepts his narrow frame without shame and leaves rushing to people built for it. A smooth wooden bead slides along the rifle sling beneath his thumb during long waits. Issa suffers quickly when a position turns into a brawl, but few men are better at preventing the quiet moment from becoming one.",jazz:.tmp/ame_spec_commit/units_items.lua:148539
890000000005644,dormant-vs-active,На связи. Готов обсуждать контракт.,I'm available. We can discuss a contract.,jazz:.tmp/ame_spec_commit/units_items.lua:148544
890000000005645,dormant-vs-active,Слушаю. Расскажите о задаче.,Go ahead. Tell me what the job needs.,jazz:.tmp/ame_spec_commit/units_items.lua:148545
890000000005646,dormant-vs-active,До связи.,Understood. I will wait for your terms.,jazz:.tmp/ame_spec_commit/units_items.lua:148546
890000000005653,dormant-vs-active,"Линдиве Мокоена работает ночью. Хрупкая, зоркая; темнота для неё союзник, а не чужой кошмар. Не обещает чудес и не набивает цену громкими словами. Любит, когда дело заканчивается одним тихим щелчком.","Lindiwe Mokoena learned night observation in South Africa, where a bright scratch could betray more than a careless footstep. She is reserved, realistic, and careful not to confuse courage with carrying too much. A tiny jar of matte black paint comes out before dusk to cover every fresh glint on metal. Daylight bustle drains Lindiwe quickly, but darkness narrows the world into patient shapes she can read with unusual confidence.",jazz:.tmp/ame_spec_commit/units_items.lua:148590
890000000005654,dormant-vs-active,На связи. Готов обсуждать контракт.,I'm available. We can discuss a contract.,jazz:.tmp/ame_spec_commit/units_items.lua:148595
890000000005655,dormant-vs-active,Слушаю. Расскажите о задаче.,Go ahead. Tell me what the job needs.,jazz:.tmp/ame_spec_commit/units_items.lua:148596
890000000005656,dormant-vs-active,До связи.,Understood. I will wait for your terms.,jazz:.tmp/ame_spec_commit/units_items.lua:148597
890000000005663,dormant-vs-active,"Бакари Диарра из Мали однажды пропил пистолет на детонаторы — и не жалеет. Взрывчатку знает лучше стрельбы, и сам об этом не стесняется. Его боятся ровно настолько, насколько уважают.","Bakary Diarra cleared and placed road charges in Mali before trading away his pistol for detonators he considered far more useful. Wires obey sequence; gunfire does not, and that distinction matters to him. His detonators rest in a cotton-lined cigarette tin whose lid receives one nervous tap before work. Bakary is composed beside a device he understands, but uncontrolled danger exposes how much of his confidence depends on having prepared the ground himself.",jazz:.tmp/ame_spec_commit/units_items.lua:148644
890000000005664,dormant-vs-active,На связи. Готов обсуждать контракт.,I'm available. We can discuss a contract.,jazz:.tmp/ame_spec_commit/units_items.lua:148649
890000000005665,dormant-vs-active,Слушаю. Расскажите о задаче.,Go ahead. Tell me what the job needs.,jazz:.tmp/ame_spec_commit/units_items.lua:148650
890000000005666,dormant-vs-active,До связи.,Understood. I will wait for your terms.,jazz:.tmp/ame_spec_commit/units_items.lua:148651
890000000005673,dormant-vs-active,"Мари-Клер Мбала ставит мины в Конго без лишней поэзии. Взрывчатка для неё важнее патронов, и она это повторяет всем новичкам. Бросок уверенный, характер сухой — сначала любопытство, потом осторожность.","Marie-Claire Mbala began around Congolese quarry charges, learning that explosives reward plain measurements and punish romantic language. Her manner is dry, her questions direct, and every newcomer must identify the exit before touching a wire. A tailor's tape coils in her left pocket for measuring fuse instead of trusting footsteps. Marie-Claire can lean too close when a device puzzles her, but once she understands its logic, hesitation no longer wastes anyone's time.",jazz:.tmp/ame_spec_commit/units_items.lua:148698
890000000005674,dormant-vs-active,На связи. Готов обсуждать контракт.,I'm available. We can discuss a contract.,jazz:.tmp/ame_spec_commit/units_items.lua:148703
890000000005675,dormant-vs-active,Слушаю. Расскажите о задаче.,Go ahead. Tell me what the job needs.,jazz:.tmp/ame_spec_commit/units_items.lua:148704
890000000005676,dormant-vs-active,До связи.,Understood. I will wait for your terms.,jazz:.tmp/ame_spec_commit/units_items.lua:148705
890000000005683,dormant-vs-active,"Усман Фалл из Сенегала чинит стволы лучше, чем держит их в бою. Желания геройствовать нет. В бой его не зовут, если есть хоть кто-то другой; после боя зовут первыми. Без него отряд разваливается быстрее, чем без лишнего героя.","Ousmane Fall repaired Senegalese buses before turning to weapons, discovering the same enemies in both trades: dirt, haste, and proud owners. He wants no part in heroics and finds solid cover with admirable honesty when bullets start moving. A magnetised teaspoon gathers screws from the dust beside his tools. Ousmane looks awkward in a fight, but after one he is often the first person everyone needs and the last one foolish enough to boast.",jazz:.tmp/ame_spec_commit/units_bak/JAZZ_AME_59.lua:25 | jazz:.tmp/ame_spec_commit/units_items.lua:148752
890000000005684,dormant-vs-active,На связи. Готов обсуждать контракт.,I'm available. We can discuss a contract.,jazz:.tmp/ame_spec_commit/units_bak/JAZZ_AME_59.lua:30 | jazz:.tmp/ame_spec_commit/units_items.lua:148757
890000000005685,dormant-vs-active,Слушаю. Расскажите о задаче.,Go ahead. Tell me what the job needs.,jazz:.tmp/ame_spec_commit/units_bak/JAZZ_AME_59.lua:31 | jazz:.tmp/ame_spec_commit/units_items.lua:148758
890000000005686,dormant-vs-active,До связи.,Understood. I will wait for your terms.,jazz:.tmp/ame_spec_commit/units_bak/JAZZ_AME_59.lua:32 | jazz:.tmp/ame_spec_commit/units_items.lua:148759
890000000005693,dormant-vs-active,"Жан-Пьер Калала — бывший гаражный мастер из Гранд-Шьен. Замок вскроет, очередь — вряд ли. Инструменты ему роднее любого автомата. Хорошие механики не любят рекламу — его обычно находят по рекомендации.","Jean-Pierre Kalala ran a Grand Chien garage and could identify a customer's failed home repair before the man finished crossing the floor. He listens to locks with the same patience once reserved for stubborn engines. A blue shop rag is knotted around his wrist, used to wipe every tool before it returns to its place. Jean-Pierre is slow and thoroughly uncomfortable with gunfire, but a closed mechanism seldom keeps its secrets from him for long.",jazz:.tmp/ame_spec_commit/units_bak/JAZZ_AME_60.lua:25 | jazz:.tmp/ame_spec_commit/units_items.lua:148803
890000000005694,dormant-vs-active,На связи. Готов обсуждать контракт.,I'm available. We can discuss a contract.,jazz:.tmp/ame_spec_commit/units_bak/JAZZ_AME_60.lua:30 | jazz:.tmp/ame_spec_commit/units_items.lua:148808
890000000005695,dormant-vs-active,Слушаю. Расскажите о задаче.,Go ahead. Tell me what the job needs.,jazz:.tmp/ame_spec_commit/units_bak/JAZZ_AME_60.lua:31 | jazz:.tmp/ame_spec_commit/units_items.lua:148809
890000000005696,dormant-vs-active,До связи.,Understood. I will wait for your terms.,jazz:.tmp/ame_spec_commit/units_bak/JAZZ_AME_60.lua:32 | jazz:.tmp/ame_spec_commit/units_items.lua:148810
890000000006202,dormant-vs-active,[WIP] Тортон «Мясо» Джонс,Тортон «Мясо» Джонс,jazz:.tmp/ame_spec_commit/units_items.lua:129275
890000000006205,dormant-vs-active,work in progress,"Dexterity 68, Agility 54, Wisdom 29, Strength 98, Mechanical 59, Explosives 64. Агрессивен и туповат, но взрывчатку носит и ставит без страха. Дружит с Быком; странно запал на Тоску. Его недолюбливают почти все местные из Арулько.",jazz:.tmp/ame_spec_commit/units_items.lua:129278
890000000006216,dormant-vs-active,[WIP] Карлос Дасуза,Карлос Дасуза,jazz:.tmp/ame_spec_commit/units_items.lua:129522
890000000006334,dormant-vs-active,"А-а-а, наш маленький сладенький Бифи хочет свою сладенькую бутылочку? Ой,  не мо","А-а-а, наш маленький сладенький Бифи хочет свою сладенькую бутылочку? Ой, не могу, ну что за котеночек! Дать бы ему по заднице.",jazz:.tmp/ame_spec_commit/units_items.lua:123392
890000000006341,dormant-vs-active,"На мгновение мне показалось, что я - среди ангелов. Теперь я вижу, что  по-прежн","На мгновение мне показалось, что я - среди ангелов. Теперь я вижу, что по-прежнему пребываю в преисподней. Мои страдания безграничны!",jazz:.tmp/ame_spec_commit/units_items.lua:123640
890000000006347,dormant-vs-active,"Потрясающе, Биф! Ну разве удивительно, что ты мне нравишься... я хочу  сказать,","Потрясающе, Биф! Ну разве удивительно, что ты мне нравишься... я хочу сказать, что мне так нравится с тобой работать!",jazz:.tmp/ame_spec_commit/units_items.lua:123743
890000000006372,dormant-vs-active,Говорит Кирк Стивенсон. Известный по кличке Статик. Раньше я говорил только клич,"Говорит Кирк Стивенсон. Известный по кличке Статик. Раньше я говорил только кличку, и все думали, что у меня плохой видеотелефон.",jazz:.tmp/ame_spec_commit/units_items.lua:127383
890000000006382,dormant-vs-active,Ларри стал какой-то не такой. Совсем не наш чувак. Когда-то он был крутым пацано,"Ларри стал какой-то не такой. Совсем не наш чувак. Когда-то он был крутым пацаном, а сейчас... Чмо какое-то.",jazz:.tmp/ame_spec_commit/units_items.lua:127555
890000000006383,dormant-vs-active,"Ларри свойский чувак. Вот вроде, не думает головой, и вдруг, раз, и у него получ","Ларри свойский чувак. Вот вроде, не думает головой, и вдруг, раз, и у него получается.",jazz:.tmp/ame_spec_commit/units_items.lua:127558
890000000006430,dormant-vs-active,"Я не доверяю Игги. Он был враг, стал друг. Что он будет завтра?  Нельзя быть уве","Я не доверяю Игги. Он был враг, стал друг. Что он будет завтра? Нельзя быть уверенным.",jazz:.tmp/ame_spec_commit/units_items.lua:129738
890000000006454,dormant-vs-active,С этой Фло таким как я невозможно работать. Она не идет мне на встречу. Я готов,С этой Фло таким как я невозможно работать. Она не идет мне на встречу. Я готов ее просто пристрелить.,jazz:.tmp/ame_spec_commit/units_items.lua:130726
890000000006490,dormant-vs-active,"Нечего меня за нос водить. Ларри взялся за старое. Наркоман, а мне с ним работат","Нечего меня за нос водить. Ларри взялся за старое. Наркоман, а мне с ним работать?",jazz:.tmp/ame_spec_commit/units_items.lua:123057
890000000006520,dormant-vs-active,"Плохи мои дела... Не думаю, что теперь сумогу отомстить. Передайте моей  жене: м","Плохи мои дела... Не думаю, что теперь смогу отомстить. Передайте моей жене: мне жаль, что так вышло с нашим сыном. Умоляю, чтобы она меня простила.",jazz:.tmp/ame_spec_commit/units_items.lua:124966
890000000006556,dormant-vs-active,"Оуууу... Ох, господи, мне так последний раз было, когда я попробовал  починить п","Оуууу... Ох, господи, мне так последний раз было, когда я попробовал починить папашин шредер, знаешь.",jazz:.tmp/ame_spec_commit/units_items.lua:128476
890000000006557,dormant-vs-active,"Я в порядке, потому что, типа, удары по голове до меня не доходят. В  смысле, до","Я в порядке, потому что, типа, удары по голове до меня не доходят. В смысле, до вреда не доводят.",jazz:.tmp/ame_spec_commit/units_items.lua:128458
890000000006562,dormant-vs-active,"Если я раз поймаю этого комуняку Ивана - не в форме, я хочу сказать, - он у мен","Если я раз поймаю этого комуняку Ивана - не в форме, я хочу сказать, - он у меня весь будет красный с синим, русский, твою мать!",jazz:.tmp/ame_spec_commit/units_items.lua:128558
890000000006568,dormant-vs-active,"Похоже, я умираю... Я вижу яркий свет... о, боже, скажи мне, что это просто спец","Похоже, я умираю... Я вижу яркий свет... о, боже, скажи мне, что это просто спецэффекты.",jazz:.tmp/ame_spec_commit/units_items.lua:128788
890000000006598,dormant-vs-active,"Эй, слушай и запоминай. Сдоба - пижонка, каких свет не видывал, и я не обещаю, ч","Эй, слушай и запоминай. Сдоба - пижонка, каких свет не видывал, и я не обещаю, что сумею удержать свою винтовку, пока она так лачивается. Нервишки не в порядке, понимаешь?",jazz:.tmp/ame_spec_commit/units_items.lua:129985
890000000006650,dormant-vs-active,[WIP] Саймон Гарандье,Саймон Грандье,jazz:.tmp/ame_spec_commit/units_items.lua:121422
890000000006657,dormant-vs-active,Гарандье недоступен.,Грандье недоступен.,jazz:.tmp/ame_spec_commit/units_items.lua:121432
890000000006907,dormant-vs-active,"Commander,

Welcome to the African Mercenary Exchange — a local hiring board for fighters who do not have an A.I.M. brand name behind them. They cost less because the market prices reputation, not because of where they were born. What you buy is potential: people who can grow on your payroll.

We do not put the whole pool on the shelf at once. The listing rotates about every two weeks — some leave for other work, some vanish, and new names appear. Open the A.M.E. tab in your PDA browser after you have read this message.

Currently available:
<listing>

— A.M.E. Exchange desk","Commander,

Welcome to the African Mercenary Exchange — a local board for fighters who have not spent years building an A.I.M. reputation. Their rates are lower because you are meeting them before the medals and headlines. You are hiring people with room to grow; what they make of the opportunity depends on them, and on whoever gives them the chance.

The board turns over roughly every two weeks. The A.M.E. tab is always open in your PDA, so talk to a candidate while the name is still there.

People we would call first:
<listing>

— A.M.E. desk",jazz:.tmp/wip-stash/items.lua:2821
890000000006910,dormant-vs-active,"Commander,

The Exchange listing has changed. Some contracts closed or fighters moved on; new names are on the board.

Currently available:
<listing>

Check the A.M.E. tab in your PDA when you can.

— A.M.E. Exchange desk","Commander,

The board has turned over: a few contracts closed, and new names took their place. These are the people we would call first right now:

<listing>

Specialists rarely wait long for an offer.

— A.M.E. desk",jazz:.tmp/wip-stash/items.lua:2830
890000000006922,dormant-vs-active,R.I.S. — complimentary intelligence subscription,R.I.S. field-intelligence channel,jazz:.tmp/wip-stash/items.lua:2846
890000000006923,dormant-vs-active,"Commander,

Recon Intelligence Services has activated your complimentary field subscription for this campaign. We will send assessments when Legion supply quality shifts, and later host dossiers and after-action notes on our PDA site.

Read this message to unlock the R.I.S. browser tab.

— Recon Intelligence Services","Commander,

R.I.S. has opened a field-intelligence channel for your team for the duration of this campaign. We will send an assessment whenever confirmed reports show a change in Legion weapons or equipment. As evidence accumulates, the field desk will add dossiers and after-action summaries to its bulletin.

— R.I.S. Field Desk",jazz:.tmp/wip-stash/items.lua:2840
890000000006960,dormant-vs-active,"R.I.S. field note — Legion supply

Western SMGs and carbines: MP5 family, M4A1, serious sidearms. Expect tighter fire and fewer jams when you push a fortified position.

— Recon Intelligence Services",keeps a squad moving after the shooting starts,jazz:.tmp/wip-stash/items.lua:2903
890000000006961,dormant-vs-active,"G36c, VSS — late second-wave spike",knows how to turn raw hands into a team,jazz:.tmp/wip-stash/items.lua:2918
890000000006963,dormant-vs-active,"R.I.S. field note — Legion supply

Late second-wave spike: G36c, VSS, modern pistols. Quality jumped again — treat veteran squads as properly armed, not upgraded scavengers.

— Recon Intelligence Services","understands mines, charges, and stubborn doors",jazz:.tmp/wip-stash/items.lua:2912
890000000006964,dormant-vs-active,"Third wave: Sig 550, M60E4, real optics",keeps worn guns and gear alive,jazz:.tmp/wip-stash/items.lua:2927
890000000006966,dormant-vs-active,"R.I.S. field note — Legion supply

Third wave. Sig 550 rifles, M60E4 machine guns, better optics. The Major is issuing kit meant to hold ground against professionals.

— Recon Intelligence Services",brings automatic fire when the line needs weight,jazz:.tmp/wip-stash/items.lua:2921
890000000006967,dormant-vs-active,"Custom Sigs, SVU, Arctic Warfare",holds ground behind a heavy gun,jazz:.tmp/wip-stash/items.lua:2936
890000000006970,dormant-vs-active,"Barrett, PSG-1, AA-12 — top-shelf threats",a reliable shot,jazz:.tmp/wip-stash/items.lua:2945
