ID,SourceText,Russian,English,Notes,Reasons,Packages,AllIDs,Locations
890000000007017,Есть цель!,Есть цель!,Target spotted!,manual-reviewed-human,needs-english,jazz-units,890000000007017 | 890000000007079 | 890000000007141 | 890000000007203 | 890000000007265 | 890000000007327 | 890000000007389 | 890000000007451 | 890000000007513 | 890000000007575 | 890000000007699 | 890000000007761 | 890000000007947 | 890000000008009 | 890000000008071 | 890000000008195 | 890000000008319 | 890000000008382 | 890000000008444 | 890000000008506 | 890000000008568 | 890000000008630 | 890000000008692 | 890000000008754 | 890000000008816 | 890000000008878 | 890000000008940 | 890000000009002 | 890000000010231,jazz-units:items.lua:121194 | jazz-units:items.lua:117202 | jazz-units:items.lua:126351 | jazz-units:items.lua:127875 | jazz-units:items.lua:118578 | jazz-units:items.lua:126695 | jazz-units:items.lua:122226 | jazz-units:items.lua:128122 | jazz-units:items.lua:117887 | jazz-units:items.lua:123185 | jazz-units:items.lua:121877 | jazz-units:items.lua:122880 | jazz-units:items.lua:126004 | jazz-units:items.lua:128863 | jazz-units:items.lua:127007 | jazz-units:items.lua:117545 | jazz-units:items.lua:118208 | jazz-units:items.lua:124243 | jazz-units:items.lua:127628 | jazz-units:items.lua:122568 | jazz-units:items.lua:121529 | jazz-units:items.lua:120489 | jazz-units:items.lua:127381 | jazz-units:items.lua:120155 | jazz-units:items.lua:128369 | jazz-units:items.lua:125692 | jazz-units:items.lua:120843 | jazz-units:items.lua:128616 | jazz-units:items.lua:118900
890000000007018,Тихо сниму.,Тихо сниму.,I'll take them out quietly.,manual-reviewed-human,needs-english,jazz-units,890000000007018 | 890000000007019 | 890000000007080 | 890000000007081 | 890000000007142 | 890000000007143 | 890000000007204 | 890000000007205 | 890000000007266 | 890000000007267 | 890000000007328 | 890000000007329 | 890000000007390 | 890000000007391 | 890000000007452 | 890000000007453 | 890000000007514 | 890000000007515 | 890000000007576 | 890000000007577 | 890000000007700 | 890000000007701 | 890000000007762 | 890000000007763 | 890000000007948 | 890000000007949 | 890000000008010 | 890000000008011 | 890000000008072 | 890000000008073 | 890000000008196 | 890000000008197 | 890000000008320 | 890000000008321 | 890000000008383 | 890000000008384 | 890000000008445 | 890000000008446 | 890000000008507 | 890000000008508 | 890000000008569 | 890000000008570 | 890000000008631 | 890000000008632 | 890000000008693 | 890000000008694 | 890000000008755 | 890000000008756 | 890000000008817 | 890000000008818 | 890000000008879 | 890000000008880 | 890000000008941 | 890000000008942 | 890000000009003 | 890000000009004 | 890000000010232 | 890000000010233,jazz-units:items.lua:121197 | jazz-units:items.lua:121198 | jazz-units:items.lua:117205 | jazz-units:items.lua:117206 | jazz-units:items.lua:126354 | jazz-units:items.lua:126355 | jazz-units:items.lua:127878 | jazz-units:items.lua:127879 | jazz-units:items.lua:118581 | jazz-units:items.lua:118582 | jazz-units:items.lua:126698 | jazz-units:items.lua:126699 | jazz-units:items.lua:122229 | jazz-units:items.lua:122230 | jazz-units:items.lua:128125 | jazz-units:items.lua:128126 | jazz-units:items.lua:117890 | jazz-units:items.lua:117891 | jazz-units:items.lua:123188 | jazz-units:items.lua:123189 | jazz-units:items.lua:121880 | jazz-units:items.lua:121881 | jazz-units:items.lua:122883 | jazz-units:items.lua:122884 | jazz-units:items.lua:126007 | jazz-units:items.lua:126008 | jazz-units:items.lua:128866 | jazz-units:items.lua:128867 | jazz-units:items.lua:127010 | jazz-units:items.lua:127011 | jazz-units:items.lua:117548 | jazz-units:items.lua:117549 | jazz-units:items.lua:118211 | jazz-units:items.lua:118212 | jazz-units:items.lua:124246 | jazz-units:items.lua:124247 | jazz-units:items.lua:127631 | jazz-units:items.lua:127632 | jazz-units:items.lua:122571 | jazz-units:items.lua:122572 | jazz-units:items.lua:121532 | jazz-units:items.lua:121533 | jazz-units:items.lua:120492 | jazz-units:items.lua:120493 | jazz-units:items.lua:127384 | jazz-units:items.lua:127385 | jazz-units:items.lua:120158 | jazz-units:items.lua:120159 | jazz-units:items.lua:128372 | jazz-units:items.lua:128373 | jazz-units:items.lua:125695 | jazz-units:items.lua:125696 | jazz-units:items.lua:120846 | jazz-units:items.lua:120847 | jazz-units:items.lua:128619 | jazz-units:items.lua:128620 | jazz-units:items.lua:118903 | jazz-units:items.lua:118904
890000000007022,Вижу их!,Вижу их!,I see them!,manual-reviewed-human,needs-english,jazz-units,890000000007022 | 890000000007023 | 890000000007084 | 890000000007085 | 890000000007146 | 890000000007147 | 890000000007208 | 890000000007209 | 890000000007270 | 890000000007271 | 890000000007332 | 890000000007333 | 890000000007394 | 890000000007395 | 890000000007456 | 890000000007457 | 890000000007518 | 890000000007519 | 890000000007580 | 890000000007581 | 890000000007704 | 890000000007705 | 890000000007766 | 890000000007767 | 890000000007952 | 890000000007953 | 890000000008014 | 890000000008015 | 890000000008076 | 890000000008077 | 890000000008200 | 890000000008201 | 890000000008324 | 890000000008325 | 890000000008387 | 890000000008388 | 890000000008449 | 890000000008450 | 890000000008511 | 890000000008512 | 890000000008573 | 890000000008574 | 890000000008635 | 890000000008636 | 890000000008697 | 890000000008698 | 890000000008759 | 890000000008760 | 890000000008821 | 890000000008822 | 890000000008883 | 890000000008884 | 890000000008945 | 890000000008946 | 890000000009007 | 890000000009008 | 890000000010236 | 890000000010237,jazz-units:items.lua:121207 | jazz-units:items.lua:121208 | jazz-units:items.lua:117215 | jazz-units:items.lua:117216 | jazz-units:items.lua:126364 | jazz-units:items.lua:126365 | jazz-units:items.lua:127888 | jazz-units:items.lua:127889 | jazz-units:items.lua:118591 | jazz-units:items.lua:118592 | jazz-units:items.lua:126708 | jazz-units:items.lua:126709 | jazz-units:items.lua:122239 | jazz-units:items.lua:122240 | jazz-units:items.lua:128135 | jazz-units:items.lua:128136 | jazz-units:items.lua:117900 | jazz-units:items.lua:117901 | jazz-units:items.lua:123198 | jazz-units:items.lua:123199 | jazz-units:items.lua:121890 | jazz-units:items.lua:121891 | jazz-units:items.lua:122893 | jazz-units:items.lua:122894 | jazz-units:items.lua:126017 | jazz-units:items.lua:126018 | jazz-units:items.lua:128876 | jazz-units:items.lua:128877 | jazz-units:items.lua:127020 | jazz-units:items.lua:127021 | jazz-units:items.lua:117558 | jazz-units:items.lua:117559 | jazz-units:items.lua:118221 | jazz-units:items.lua:118222 | jazz-units:items.lua:124256 | jazz-units:items.lua:124257 | jazz-units:items.lua:127641 | jazz-units:items.lua:127642 | jazz-units:items.lua:122581 | jazz-units:items.lua:122582 | jazz-units:items.lua:121542 | jazz-units:items.lua:121543 | jazz-units:items.lua:120502 | jazz-units:items.lua:120503 | jazz-units:items.lua:127394 | jazz-units:items.lua:127395 | jazz-units:items.lua:120168 | jazz-units:items.lua:120169 | jazz-units:items.lua:128382 | jazz-units:items.lua:128383 | jazz-units:items.lua:125705 | jazz-units:items.lua:125706 | jazz-units:items.lua:120856 | jazz-units:items.lua:120857 | jazz-units:items.lua:128629 | jazz-units:items.lua:128630 | jazz-units:items.lua:118913 | jazz-units:items.lua:118914
890000000007024,Их много!,Их много!,There's a lot of them!,manual-reviewed-human,needs-english,jazz-units,890000000007024 | 890000000007086 | 890000000007148 | 890000000007210 | 890000000007272 | 890000000007334 | 890000000007396 | 890000000007458 | 890000000007520 | 890000000007582 | 890000000007706 | 890000000007768 | 890000000007954 | 890000000008016 | 890000000008078 | 890000000008202 | 890000000008326 | 890000000008389 | 890000000008451 | 890000000008513 | 890000000008575 | 890000000008637 | 890000000008699 | 890000000008761 | 890000000008823 | 890000000008885 | 890000000008947 | 890000000009009 | 890000000010238,jazz-units:items.lua:121211 | jazz-units:items.lua:117219 | jazz-units:items.lua:126368 | jazz-units:items.lua:127892 | jazz-units:items.lua:118595 | jazz-units:items.lua:126712 | jazz-units:items.lua:122243 | jazz-units:items.lua:128139 | jazz-units:items.lua:117904 | jazz-units:items.lua:123202 | jazz-units:items.lua:121894 | jazz-units:items.lua:122897 | jazz-units:items.lua:126021 | jazz-units:items.lua:128880 | jazz-units:items.lua:127024 | jazz-units:items.lua:117562 | jazz-units:items.lua:118225 | jazz-units:items.lua:124260 | jazz-units:items.lua:127645 | jazz-units:items.lua:122585 | jazz-units:items.lua:121546 | jazz-units:items.lua:120506 | jazz-units:items.lua:127398 | jazz-units:items.lua:120172 | jazz-units:items.lua:128386 | jazz-units:items.lua:125709 | jazz-units:items.lua:120860 | jazz-units:items.lua:128633 | jazz-units:items.lua:118917
890000000007031,Плохо…,Плохо…,This is bad...,manual-reviewed-human,needs-english,jazz-units,890000000007031 | 890000000007093 | 890000000007155 | 890000000007217 | 890000000007279 | 890000000007341 | 890000000007403 | 890000000007465 | 890000000007527 | 890000000007589 | 890000000007713 | 890000000007775 | 890000000007961 | 890000000008023 | 890000000008085 | 890000000008209 | 890000000008333 | 890000000008396 | 890000000008458 | 890000000008520 | 890000000008582 | 890000000008644 | 890000000008706 | 890000000008768 | 890000000008830 | 890000000008892 | 890000000008954 | 890000000009016 | 890000000010245,jazz-units:items.lua:121237 | jazz-units:items.lua:117245 | jazz-units:items.lua:126394 | jazz-units:items.lua:127918 | jazz-units:items.lua:118621 | jazz-units:items.lua:126738 | jazz-units:items.lua:122269 | jazz-units:items.lua:128165 | jazz-units:items.lua:117930 | jazz-units:items.lua:123228 | jazz-units:items.lua:121920 | jazz-units:items.lua:122923 | jazz-units:items.lua:126047 | jazz-units:items.lua:128906 | jazz-units:items.lua:127050 | jazz-units:items.lua:117588 | jazz-units:items.lua:118251 | jazz-units:items.lua:124286 | jazz-units:items.lua:127671 | jazz-units:items.lua:122611 | jazz-units:items.lua:121572 | jazz-units:items.lua:120532 | jazz-units:items.lua:127424 | jazz-units:items.lua:120198 | jazz-units:items.lua:128412 | jazz-units:items.lua:125735 | jazz-units:items.lua:120886 | jazz-units:items.lua:128659 | jazz-units:items.lua:118943
890000000007044,Спасибо.,Спасибо.,Thanks.,manual-reviewed-human,needs-english,jazz-units,890000000007044 | 890000000007106 | 890000000007168 | 890000000007230 | 890000000007292 | 890000000007354 | 890000000007416 | 890000000007478 | 890000000007540 | 890000000007602 | 890000000007726 | 890000000007788 | 890000000007974 | 890000000008036 | 890000000008098 | 890000000008222 | 890000000008346 | 890000000008409 | 890000000008471 | 890000000008533 | 890000000008595 | 890000000008657 | 890000000008719 | 890000000008781 | 890000000008843 | 890000000008905 | 890000000008967 | 890000000009029 | 890000000010258,jazz-units:items.lua:121280 | jazz-units:items.lua:117288 | jazz-units:items.lua:126437 | jazz-units:items.lua:127961 | jazz-units:items.lua:118664 | jazz-units:items.lua:126781 | jazz-units:items.lua:122312 | jazz-units:items.lua:128208 | jazz-units:items.lua:117973 | jazz-units:items.lua:123271 | jazz-units:items.lua:121963 | jazz-units:items.lua:122966 | jazz-units:items.lua:126090 | jazz-units:items.lua:128949 | jazz-units:items.lua:127093 | jazz-units:items.lua:117631 | jazz-units:items.lua:118294 | jazz-units:items.lua:124329 | jazz-units:items.lua:127714 | jazz-units:items.lua:122654 | jazz-units:items.lua:121615 | jazz-units:items.lua:120575 | jazz-units:items.lua:127467 | jazz-units:items.lua:120241 | jazz-units:items.lua:128455 | jazz-units:items.lua:125778 | jazz-units:items.lua:120929 | jazz-units:items.lua:128702 | jazz-units:items.lua:118986
890000000007050,(лезет),(лезет),(climbing),manual-reviewed-human,needs-english,jazz-units,890000000007050 | 890000000007112 | 890000000007174 | 890000000007236 | 890000000007298 | 890000000007360 | 890000000007422 | 890000000007484 | 890000000007546 | 890000000007608 | 890000000007732 | 890000000007794 | 890000000007980 | 890000000008042 | 890000000008104 | 890000000008228 | 890000000008352 | 890000000008415 | 890000000008477 | 890000000008539 | 890000000008601 | 890000000008663 | 890000000008725 | 890000000008787 | 890000000008849 | 890000000008911 | 890000000008973 | 890000000009035 | 890000000010264,jazz-units:items.lua:121298 | jazz-units:items.lua:117306 | jazz-units:items.lua:126455 | jazz-units:items.lua:127979 | jazz-units:items.lua:118682 | jazz-units:items.lua:126799 | jazz-units:items.lua:122330 | jazz-units:items.lua:128226 | jazz-units:items.lua:117991 | jazz-units:items.lua:123289 | jazz-units:items.lua:121981 | jazz-units:items.lua:122984 | jazz-units:items.lua:126108 | jazz-units:items.lua:128967 | jazz-units:items.lua:127111 | jazz-units:items.lua:117649 | jazz-units:items.lua:118312 | jazz-units:items.lua:124347 | jazz-units:items.lua:127732 | jazz-units:items.lua:122672 | jazz-units:items.lua:121633 | jazz-units:items.lua:120593 | jazz-units:items.lua:127485 | jazz-units:items.lua:120259 | jazz-units:items.lua:128473 | jazz-units:items.lua:125796 | jazz-units:items.lua:120947 | jazz-units:items.lua:128720 | jazz-units:items.lua:119004
890000000007051,(прыжок),(прыжок),(jump),manual-reviewed-human,needs-english,jazz-units,890000000007051 | 890000000007113 | 890000000007175 | 890000000007237 | 890000000007299 | 890000000007361 | 890000000007423 | 890000000007485 | 890000000007547 | 890000000007609 | 890000000007733 | 890000000007795 | 890000000007981 | 890000000008043 | 890000000008105 | 890000000008229 | 890000000008353 | 890000000008416 | 890000000008478 | 890000000008540 | 890000000008602 | 890000000008664 | 890000000008726 | 890000000008788 | 890000000008850 | 890000000008912 | 890000000008974 | 890000000009036 | 890000000010265,jazz-units:items.lua:121301 | jazz-units:items.lua:117309 | jazz-units:items.lua:126458 | jazz-units:items.lua:127982 | jazz-units:items.lua:118685 | jazz-units:items.lua:126802 | jazz-units:items.lua:122333 | jazz-units:items.lua:128229 | jazz-units:items.lua:117994 | jazz-units:items.lua:123292 | jazz-units:items.lua:121984 | jazz-units:items.lua:122987 | jazz-units:items.lua:126111 | jazz-units:items.lua:128970 | jazz-units:items.lua:127114 | jazz-units:items.lua:117652 | jazz-units:items.lua:118315 | jazz-units:items.lua:124350 | jazz-units:items.lua:127735 | jazz-units:items.lua:122675 | jazz-units:items.lua:121636 | jazz-units:items.lua:120596 | jazz-units:items.lua:127488 | jazz-units:items.lua:120262 | jazz-units:items.lua:128476 | jazz-units:items.lua:125799 | jazz-units:items.lua:120950 | jazz-units:items.lua:128723 | jazz-units:items.lua:119007
890000000007052,Что?!,Что?!,What?!,manual-reviewed-human,needs-english,jazz-units,890000000007052 | 890000000007114 | 890000000007176 | 890000000007238 | 890000000007300 | 890000000007362 | 890000000007424 | 890000000007486 | 890000000007548 | 890000000007610 | 890000000007734 | 890000000007796 | 890000000007982 | 890000000008044 | 890000000008106 | 890000000008230 | 890000000008354 | 890000000008417 | 890000000008479 | 890000000008541 | 890000000008603 | 890000000008665 | 890000000008727 | 890000000008789 | 890000000008851 | 890000000008913 | 890000000008975 | 890000000009037 | 890000000010266,jazz-units:items.lua:121304 | jazz-units:items.lua:117312 | jazz-units:items.lua:126461 | jazz-units:items.lua:127985 | jazz-units:items.lua:118688 | jazz-units:items.lua:126805 | jazz-units:items.lua:122336 | jazz-units:items.lua:128232 | jazz-units:items.lua:117997 | jazz-units:items.lua:123295 | jazz-units:items.lua:121987 | jazz-units:items.lua:122990 | jazz-units:items.lua:126114 | jazz-units:items.lua:128973 | jazz-units:items.lua:127117 | jazz-units:items.lua:117655 | jazz-units:items.lua:118318 | jazz-units:items.lua:124353 | jazz-units:items.lua:127738 | jazz-units:items.lua:122678 | jazz-units:items.lua:121639 | jazz-units:items.lua:120599 | jazz-units:items.lua:127491 | jazz-units:items.lua:120265 | jazz-units:items.lua:128479 | jazz-units:items.lua:125802 | jazz-units:items.lua:120953 | jazz-units:items.lua:128726 | jazz-units:items.lua:119010
890000000007057,Почти…,Почти…,Almost...,manual-reviewed-human,needs-english,jazz-units,890000000007057 | 890000000007119 | 890000000007181 | 890000000007243 | 890000000007305 | 890000000007367 | 890000000007429 | 890000000007491 | 890000000007553 | 890000000007615 | 890000000007739 | 890000000007801 | 890000000007987 | 890000000008049 | 890000000008111 | 890000000008235 | 890000000008359 | 890000000008422 | 890000000008484 | 890000000008546 | 890000000008608 | 890000000008670 | 890000000008732 | 890000000008794 | 890000000008856 | 890000000008918 | 890000000008980 | 890000000009042 | 890000000010271,jazz-units:items.lua:121319 | jazz-units:items.lua:117327 | jazz-units:items.lua:126476 | jazz-units:items.lua:128000 | jazz-units:items.lua:118703 | jazz-units:items.lua:126820 | jazz-units:items.lua:122351 | jazz-units:items.lua:128247 | jazz-units:items.lua:118012 | jazz-units:items.lua:123310 | jazz-units:items.lua:122002 | jazz-units:items.lua:123005 | jazz-units:items.lua:126129 | jazz-units:items.lua:128988 | jazz-units:items.lua:127132 | jazz-units:items.lua:117670 | jazz-units:items.lua:118333 | jazz-units:items.lua:124368 | jazz-units:items.lua:127753 | jazz-units:items.lua:122693 | jazz-units:items.lua:121654 | jazz-units:items.lua:120614 | jazz-units:items.lua:127506 | jazz-units:items.lua:120280 | jazz-units:items.lua:128494 | jazz-units:items.lua:125817 | jazz-units:items.lua:120968 | jazz-units:items.lua:128741 | jazz-units:items.lua:119025
890000000007059,Есть идея.,Есть идея.,I've got an idea.,manual-reviewed-human,needs-english,jazz-units,890000000007059 | 890000000007121 | 890000000007183 | 890000000007245 | 890000000007307 | 890000000007369 | 890000000007431 | 890000000007493 | 890000000007555 | 890000000007617 | 890000000007741 | 890000000007803 | 890000000007989 | 890000000008051 | 890000000008113 | 890000000008237 | 890000000008361 | 890000000008424 | 890000000008486 | 890000000008548 | 890000000008610 | 890000000008672 | 890000000008734 | 890000000008796 | 890000000008858 | 890000000008920 | 890000000008982 | 890000000009044 | 890000000010273,jazz-units:items.lua:121325 | jazz-units:items.lua:117333 | jazz-units:items.lua:126482 | jazz-units:items.lua:128006 | jazz-units:items.lua:118709 | jazz-units:items.lua:126826 | jazz-units:items.lua:122357 | jazz-units:items.lua:128253 | jazz-units:items.lua:118018 | jazz-units:items.lua:123316 | jazz-units:items.lua:122008 | jazz-units:items.lua:123011 | jazz-units:items.lua:126135 | jazz-units:items.lua:128994 | jazz-units:items.lua:127138 | jazz-units:items.lua:117676 | jazz-units:items.lua:118339 | jazz-units:items.lua:124374 | jazz-units:items.lua:127759 | jazz-units:items.lua:122699 | jazz-units:items.lua:121660 | jazz-units:items.lua:120620 | jazz-units:items.lua:127512 | jazz-units:items.lua:120286 | jazz-units:items.lua:128500 | jazz-units:items.lua:125823 | jazz-units:items.lua:120974 | jazz-units:items.lua:128747 | jazz-units:items.lua:119031
890000000007634,Моя тоже.,Моя тоже.,Me too.,manual-reviewed-human,needs-english,jazz-units,890000000007634 | 890000000007635 | 890000000007636,jazz-units:items.lua:130832 | jazz-units:items.lua:130833 | jazz-units:items.lua:130834
890000000007640,"Что-то совсем темно стало, однако...","Что-то совсем темно стало, однако...",It's getting very dark...,manual-reviewed-human,needs-english,jazz-units,890000000007640,jazz-units:items.lua:130846
890000000007647,"Плохой ружье - заело, однако!","Плохой ружье - заело, однако!",Bad gun—jammed!,manual-reviewed-human,needs-english,jazz-units,890000000007647,jazz-units:items.lua:130869
890000000007651,"Моя скучай по дому, однако.","Моя скучай по дому, однако.",Me miss home.,manual-reviewed-human,needs-english,jazz-units,890000000007651,jazz-units:items.lua:130882
890000000007654,Злые люди близко!,Злые люди близко!,Bad people close!,manual-reviewed-human,needs-english,jazz-units,890000000007654,jazz-units:items.lua:130894
890000000007660,"Моя что-то видеть, однако.","Моя что-то видеть, однако.",Me see something.,manual-reviewed-human,needs-english,jazz-units,890000000007660,jazz-units:items.lua:130913
890000000007663,"Моя дышать плохо, однако.","Моя дышать плохо, однако.",Me breathe bad.,manual-reviewed-human,needs-english,jazz-units,890000000007663 | 890000000007670 | 890000000007671,jazz-units:items.lua:130922 | jazz-units:items.lua:130943 | jazz-units:items.lua:130946
890000000007664,Хороший люди!,Хороший люди!,Good people!,manual-reviewed-human,needs-english,jazz-units,890000000007664,jazz-units:items.lua:130925
890000000007681,Хорошо.,Хорошо.,Good.,manual-reviewed-human,needs-english,jazz-units,890000000007681,jazz-units:items.lua:130976
890000000007820,Запишите и меня.,Запишите и меня.,Count me in.,manual-reviewed-human,needs-english,jazz-units,890000000007820 | 890000000007821 | 890000000007822,jazz-units:items.lua:123537 | jazz-units:items.lua:123538 | jazz-units:items.lua:123539
890000000007833,Боже мой... это оружие неисправно.,Боже мой... это оружие неисправно.,My God... this weapon is broken.,manual-reviewed-human,needs-english,jazz-units,890000000007833,jazz-units:items.lua:123574
890000000007845,Я что-то заметил.,Я что-то заметил.,I noticed something.,manual-reviewed-human,needs-english,jazz-units,890000000007845,jazz-units:items.lua:123617
890000000007851,Это просто смешно.,Это просто смешно.,This is ridiculous.,manual-reviewed-human,needs-english,jazz-units,890000000007851,jazz-units:items.lua:123633
890000000007852,Закончил выполнение.,Закончил выполнение.,Job's done.,manual-reviewed-human,needs-english,jazz-units,890000000007852 | 890000000007865,jazz-units:items.lua:123636 | jazz-units:items.lua:123675
890000000007863,"Ха... ты умрешь, некомпетентный!","Ха... ты умрешь, некомпетентный!","Ha... you will die, incompetent fool!",manual-reviewed-human,needs-english,jazz-units,890000000007863,jazz-units:items.lua:123669
890000000007864,"Я слышу, кошка мяучит.","Я слышу, кошка мяучит.",I hear a cat meowing.,manual-reviewed-human,needs-english,jazz-units,890000000007864,jazz-units:items.lua:123672
890000000007867,Неужели очевидная глупость этого пугает только меня?,Неужели очевидная глупость этого пугает только меня?,Am I the only one frightened by the sheer stupidity of this?,manual-reviewed-human,needs-english,jazz-units,890000000007867,jazz-units:items.lua:123681
890000000007895,В самый подходящий момент! Это хуже афганской берданки!,В самый подходящий момент! Это хуже афганской берданки!,Perfect timing! This is worse than an Afghan Berdan rifle!,manual-reviewed-human,needs-english,jazz-units,890000000007895,jazz-units:items.lua:119273
890000000007900,"Ну вот, а теперь и повоевать можно!","Ну вот, а теперь и повоевать можно!","There, now we can get back to fighting!",manual-reviewed-human,needs-english,jazz-units,890000000007900,jazz-units:items.lua:119289
890000000007902,"Пару ""шмелей"" бы сюда на зачистку... Ну да придется самим.","Пару ""шмелей"" бы сюда на зачистку... Ну да придется самим.",A couple of Shmel launchers would clear this place... Guess we'll have to do it ourselves.,manual-reviewed-human,needs-english,jazz-units,890000000007902,jazz-units:items.lua:119298
890000000007911,"Выключаюсь, однако!","Выключаюсь, однако!",Fading out!,manual-reviewed-human,needs-english,jazz-units,890000000007911 | 890000000007918 | 890000000007919,jazz-units:items.lua:119326 | jazz-units:items.lua:119347 | jazz-units:items.lua:119350
890000000007912,А хорошие люди есть не только в России!,А хорошие люди есть не только в России!,There are good people outside Russia too!,manual-reviewed-human,needs-english,jazz-units,890000000007912,jazz-units:items.lua:119329
890000000007914,Все. Сделал.,Все. Сделал.,That's it. Done.,manual-reviewed-human,needs-english,jazz-units,890000000007914 | 890000000007927,jazz-units:items.lua:119335 | jazz-units:items.lua:119374
890000000007922,Этт еще не все!,Этт еще не все!,That's not all!,manual-reviewed-human,needs-english,jazz-units,890000000007922 | 890000000007923,jazz-units:items.lua:119359 | jazz-units:items.lua:119362
890000000007926,"Эх... Ну, здравствуй, Мурзик!","Эх... Ну, здравствуй, Мурзик!","Ah... Hello, Murzik!",manual-reviewed-human,needs-english,jazz-units,890000000007926,jazz-units:items.lua:119371
890000000008140,Вот дерьмо собачье! Я по уши увяз.,Вот дерьмо собачье! Я по уши увяз.,Dogshit! I'm in it up to my ears.,manual-reviewed-human,needs-english,jazz-units,890000000008140,jazz-units:items.lua:123916
890000000008161,"Надеюсь, ты не настаиваешь.","Надеюсь, ты не настаиваешь.",I hope you're not insisting.,manual-reviewed-human,needs-english,jazz-units,890000000008161,jazz-units:items.lua:123988
890000000008163,Осторожно! Эти птички хотят на нас нагадить.,Осторожно! Эти птички хотят на нас нагадить.,Watch out! Those birds want to crap on us.,manual-reviewed-human,needs-english,jazz-units,890000000008163,jazz-units:items.lua:123994
890000000008169,Скорее! Я чувствую недоброе.,Скорее! Я чувствую недоброе.,Hurry! I've got a bad feeling.,manual-reviewed-human,needs-english,jazz-units,890000000008169,jazz-units:items.lua:124012
890000000008176,Разойдитесь. Здесь не на что смотреть.,Разойдитесь. Здесь не на что смотреть.,Move along. Nothing to see here.,manual-reviewed-human,needs-english,jazz-units,890000000008176,jazz-units:items.lua:124033
890000000008258,Что это был за звук?,Что это был за звук?,What was that sound?,manual-reviewed-human,needs-english,jazz-units,890000000008258 | 890000000008259 | 890000000008277 | 890000000008278 | 890000000008292,jazz-units:items.lua:129360 | jazz-units:items.lua:129361 | jazz-units:items.lua:129423 | jazz-units:items.lua:129424 | jazz-units:items.lua:129467
890000000008264,Помощь мне бы не помешала.,Помощь мне бы не помешала.,I could use some help.,manual-reviewed-human,needs-english,jazz-units,890000000008264,jazz-units:items.lua:129374
890000000008270,Ох! На этот раз мне не повезло. Мэри... Я скоро буду с тобой... Если по дороге не заблужусь...,Ох! На этот раз мне не повезло. Мэри... Я скоро буду с тобой... Если по дороге не заблужусь...,Oh! My luck ran out this time. Mary... I'll be with you soon... if I don't get lost on the way...,manual-reviewed-human,needs-english,jazz-units,890000000008270,jazz-units:items.lua:129394
890000000008271,Хочу тебе сказать... Это не похоже на старые добрые Соединенные Штаты...,Хочу тебе сказать... Это не похоже на старые добрые Соединенные Штаты...,Let me tell you... this doesn't feel like the good old United States...,manual-reviewed-human,needs-english,jazz-units,890000000008271,jazz-units:items.lua:129400
890000000008273,"И это все? Я думал, расправиться с ними будет значительно труднее.","И это все? Я думал, расправиться с ними будет значительно труднее.",Is that all? I thought they'd be much harder to deal with.,manual-reviewed-human,needs-english,jazz-units,890000000008273,jazz-units:items.lua:129409
890000000008280,Что это?,Что это?,What is it?,manual-reviewed-human,needs-english,jazz-units,890000000008280 | 890000000009529 | 890000000009591,jazz-units:items.lua:129431 | jazz-units:items.lua:125384 | jazz-units:items.lua:130666
890000000008283,Куда спешим? У нас еще есть время. Есть!,Куда спешим? У нас еще есть время. Есть!,Why the rush? We still have time. Yes!,manual-reviewed-human,needs-english,jazz-units,890000000008283 | 890000000008290 | 890000000008291,jazz-units:items.lua:129440 | jazz-units:items.lua:129461 | jazz-units:items.lua:129464
890000000008285,НЕТ! Я всю жизнь мечтал сказать это своей жене.,НЕТ! Я всю жизнь мечтал сказать это своей жене.,NO! I've dreamed of saying that to my wife my whole life.,manual-reviewed-human,needs-english,jazz-units,890000000008285,jazz-units:items.lua:129446
890000000008287,Камикадзе атакуют!,Камикадзе атакуют!,Kamikazes are attacking!,manual-reviewed-human,needs-english,jazz-units,890000000008287,jazz-units:items.lua:129452
890000000008294,"Кто-нибудь считал? Я не уверен, что мы нашли всех.","Кто-нибудь считал? Я не уверен, что мы нашли всех.",Did anyone count? I'm not sure we found them all.,manual-reviewed-human,needs-english,jazz-units,890000000008294 | 890000000008295,jazz-units:items.lua:129473 | jazz-units:items.lua:129476
890000000008297,"Ох... Сердце стучит, как кузнечный молот...","Ох... Сердце стучит, как кузнечный молот...",Oh... My heart's pounding like a forge hammer...,manual-reviewed-human,needs-english,jazz-units,890000000008297,jazz-units:items.lua:129482
890000000008301,"Ты что, с Луны свалился?","Ты что, с Луны свалился?","What, did you fall off the Moon?",manual-reviewed-human,needs-english,jazz-units,890000000008301,jazz-units:items.lua:129494
890000000009065,Мишень!,Мишень!,Target!,manual-reviewed-human,needs-english,jazz-units,890000000009065 | 890000000009066 | 890000000009072,jazz-units:items.lua:119526 | jazz-units:items.lua:119527 | jazz-units:items.lua:119541
890000000009077,"Умник, обойма пустая!","Умник, обойма пустая!","Smartass, the magazine is empty!",manual-reviewed-human,needs-english,jazz-units,890000000009077 | 890000000009078,jazz-units:items.lua:119552 | jazz-units:items.lua:119555
890000000009082,Дело дрянь.,Дело дрянь.,We're in trouble.,manual-reviewed-human,needs-english,jazz-units,890000000009082,jazz-units:items.lua:119565
