ID,Text,Translation,Old Text,Old Translation,Status,Gender,Critical Warnings,Non-critical Warnings,Platform Warnings,Location,Context,Section,Keyword,Actor,Voice Actor,Voice ID,Revision,Old Revision,Edit Distance
227038669316,Serge,Серж,,,OK,,,,,Trunk\ZuluAssets/Source/Maps/D-8 - Pantagruel Downtown/objects.lua(06009),,,,,,,,,
642279892546,Vantage Point,Точка обзора,Maquis Position,Позиция Maquis,OK,,,,,Trunk\ZuluAssets/Source/Maps/D-8 - Pantagruel Downtown/objects.lua(06420),,,,,,,,,
430250833071,Good Cover,Хорошее укрытие,Clinic,Клиника,OK,,,,,Trunk\ZuluAssets/Source/Maps/D-8 - Pantagruel Downtown/objects.lua(06824),,,,,,,,,
287827445988,Flanking Position,Заход с фланга,,,OK,,,,,Trunk\ZuluAssets/Source/Maps/D-8 - Pantagruel Downtown/objects.lua(06998),,,,,,,,,
493730638544,Camp,Лагерь,,,OK,,,,,Trunk\ZuluAssets/Source/Maps/D-9 - Savanna/objects.lua(00414),,,,,,,,,
218882683714,Claudette,Клодетта,,,OK,,,,,Trunk\ZuluAssets/Source/Maps/D-9 - Savanna/objects.lua(00504),,,,,,,,,
473519576263,Dead refugees,Трупы беженцев,Mound,Насыпь,OK,,,,,Trunk\ZuluAssets/Source/Maps/D-9 - Savanna/objects.lua(00542),,,,,,,,,
196810480295,Good Cover,Хорошее укрытие,,,OK,,,,,Trunk\ZuluAssets/Source/Maps/E-10 - Jungle River/objects.lua(00163),,,,,,,,,
168117268063,Burnt Ruins,Пепелище,,,OK,,,,,Trunk\ZuluAssets/Source/Maps/E-10 - Jungle River/objects.lua(00210),,,,,,,,,
381022174626,Good Cover,Хорошее укрытие,,,OK,,,,,Trunk\ZuluAssets/Source/Maps/E-10 - Jungle River/objects.lua(00272),,,,,,,,,
211668922844,Crashed Boat,Разбитая лодка,,,OK,,,,,Trunk\ZuluAssets/Source/Maps/E-11 - Minefield/objects.lua(00212),,,,,,,,,
692023353677,Barricades,Баррикады,,,OK,,,,,Trunk\ZuluAssets/Source/Maps/E-11 - Minefield/objects.lua(00368),,,,,,,,,
753862418929,Meadow,Луг,,,OK,,,,,Trunk\ZuluAssets/Source/Maps/E-12 - Jungle/objects.lua(00409),,,,,,,,,
491445308904,Examine,Осмотреть,,,OK,,,,,Trunk\ZuluAssets/Source/Maps/E-12 - Jungle/objects.lua(00523),,,,,,,,,
216562236720,Muddy Clearing,Глинистая прогалина,,,OK,,,,,Trunk\ZuluAssets/Source/Maps/E-13 - Jungle River/objects.lua(00177),,,,,,,,,
496014947381,Repair Effigy,Починить пугало,,,OK,,,,,Trunk\ZuluAssets/Source/Maps/E-13 - Jungle River/objects.lua(00277),,,,,,,,,
674602088713,Pay respect,Почтить память,,,OK,,,,,Trunk\ZuluAssets/Source/Maps/E-13 - Jungle River/objects.lua(00338),,,,,,,,,
151058227288,Examine,Осмотреть,Examine grave,Осмотреть могилу,OK,,,,,Trunk\ZuluAssets/Source/Maps/E-13 - Jungle River/objects.lua(00364),,,,,,,,,
952059407442,Night Patrol Ambush Spot,Место для ночной засады на патруль,,,OK,,,,,Trunk\ZuluAssets/Source/Maps/E-14 - Archeological site/objects.lua(00392),,,,,,,,,
127295287020,Examine,Осмотреть,,,OK,,,,,Trunk\ZuluAssets/Source/Maps/E-14 - Archeological site/objects.lua(00407),,,,,,,,,
237870729570,Examine,Осмотреть,,,OK,,,,,Trunk\ZuluAssets/Source/Maps/E-14 - Archeological site/objects.lua(00488),,,,,,,,,
908532724661,Day Patrol Ambush Spot,Место для дневной засады на патруль,,,OK,,,,,Trunk\ZuluAssets/Source/Maps/E-14 - Archeological site/objects.lua(00599),,,,,,,,,
216360375066,Examine,Осмотреть,,,OK,,,,,Trunk\ZuluAssets/Source/Maps/E-14 - Archeological site/objects.lua(00783),,,,,,,,,
961940561532,Examine,Осмотреть,,,OK,,,,,Trunk\ZuluAssets/Source/Maps/E-14 - Archeological site/objects.lua(00905),,,,,,,,,
489081312071,Examine,Осмотреть,,,OK,,,,,Trunk\ZuluAssets/Source/Maps/E-14 - Archeological site/objects.lua(00977),,,,,,,,,
818413543806,Examine,Осмотреть,,,OK,,,,,Trunk\ZuluAssets/Source/Maps/E-14 - Archeological site/objects.lua(01085),,,,,,,,,
738417830844,Examine,Осмотреть,,,OK,,,,,Trunk\ZuluAssets/Source/Maps/E-14 - Archeological site/objects.lua(01236),,,,,,,,,
990389442426,Examine,Осмотреть,,,OK,,,,,Trunk\ZuluAssets/Source/Maps/E-14 - Archeological site/objects.lua(01394),,,,,,,,,
349042979782,Examine,Осмотреть,,,OK,,,,,Trunk\ZuluAssets/Source/Maps/E-14 - Archeological site/objects.lua(01467),,,,,,,,,
576672108330,Examine,Осмотреть,,,OK,,,,,Trunk\ZuluAssets/Source/Maps/E-14 - Archeological site/objects.lua(01539),,,,,,,,,
932774150407,Main Camp,Основной лагерь,,,OK,,,,,Trunk\ZuluAssets/Source/Maps/E-14 - Archeological site/objects.lua(02128),,,,,,,,,
389165854906,Ritual Statue,Статуя для жертвоприношений,,,OK,,,,,Trunk\ZuluAssets/Source/Maps/E-14 - Archeological site/objects.lua(02266),,,,,,,,,
121816161365,Examine,Осмотреть,,,OK,,,,,Trunk\ZuluAssets/Source/Maps/E-14 - Archeological site/objects.lua(02289),,,,,,,,,
377122611927,The Beast,Тварь,,,OK,,,,,Trunk\ZuluAssets/Source/Maps/E-15 - Cursed Forest/objects.lua(00259),,,,,,,,,
640986829623,Repair Effigy,Починить пугало,,,OK,,,,,Trunk\ZuluAssets/Source/Maps/E-15 - Cursed Forest/objects.lua(00279),,,,,,,,,
102235277259,repaired an <em>effigy</em>,починили <em>пугало</em>,,,OK,,,,,Trunk\ZuluAssets/Source/Maps/E-15 - Cursed Forest/objects.lua(00319),,,,,,,,,
715834254429,Plantation,Плантация,,,OK,,,,,Trunk\ZuluAssets/Source/Maps/E-15 - Cursed Forest/objects.lua(00365),,,,,,,,,
930827996354,The Beast,Тварь,,,OK,,,,,Trunk\ZuluAssets/Source/Maps/E-15 - Cursed Forest/objects.lua(00547),,,,,,,,,
791655675330,Guard Tower,Сторожевая вышка,,,OK,,,,,Trunk\ZuluAssets/Source/Maps/E-16 - River Camp/objects.lua(00811),,,,,,,,,
188893155132,Barracks,Казарма,,,OK,,,,,Trunk\ZuluAssets/Source/Maps/E-16 - River Camp/objects.lua(01149),,,,,,,,,
148735055114,Beast Pens,Загоны для зверей,,,OK,,,,,Trunk\ZuluAssets/Source/Maps/E-16 - River Camp/objects.lua(01287),,,,,,,,,
387968339918,Gena,Гена,,,OK,,,,,Trunk\ZuluAssets/Source/Maps/E-16 - River Camp/objects.lua(01507),,,,,,,,,
133709994994,Good Cover,Хорошее укрытие,,,OK,,,,,Trunk\ZuluAssets/Source/Maps/E-20 - Swamp/objects.lua(00433),,,,,,,,,
600985624810,Fallen Tree,Поваленное дерево,,,OK,,,,,Trunk\ZuluAssets/Source/Maps/E-20 - Swamp/objects.lua(00494),,,,,,,,,
861672557352,Prisoner,Заключённый,,,OK,,,,,Trunk\ZuluAssets/Source/Maps/E-20 - Swamp/objects.lua(00530),,,,,,,,,
781280557740,High Ground,Высота,,,OK,,,,,Trunk\ZuluAssets/Source/Maps/E-20 - Swamp/objects.lua(00599),,,,,,,,,
220586293206,Abandoned Beach,Безлюдный пляж,,,OK,,,,,Trunk\ZuluAssets/Source/Maps/E-4 - Savanna/objects.lua(00257),,,,,,,,,
247903655624,House,Дом,,,OK,,,,,Trunk\ZuluAssets/Source/Maps/E-5 - Middle Of Elsewhere/objects.lua(00354),,,,,,,,,
592737816518,Barn,Амбар,,,OK,,,,,Trunk\ZuluAssets/Source/Maps/E-5 - Middle Of Elsewhere/objects.lua(00528),,,,,,,,,
999214256614,Dead body,Труп,,,OK,,,,,Trunk\ZuluAssets/Source/Maps/E-6 - Savanna/objects.lua(00130),,,,,,,,,
873536553390,Dead body,Труп,,,OK,,,,,Trunk\ZuluAssets/Source/Maps/E-6 - Savanna/objects.lua(00421),,,,,,,,,
819739260519,Rocky Formation,Скальное образование,,,OK,,,,,Trunk\ZuluAssets/Source/Maps/E-6 - Savanna/objects.lua(00427),,,,,,,,,
759745066224,Dead body,Труп,,,OK,,,,,Trunk\ZuluAssets/Source/Maps/E-6 - Savanna/objects.lua(00590),,,,,,,,,
612088049612,Flay,Живодёр,,,OK,,,,,Trunk\ZuluAssets/Source/Maps/E-6 - Savanna/objects.lua(00711),,,,,,,,,
374790109055,Dead body,Труп,,,OK,,,,,Trunk\ZuluAssets/Source/Maps/E-6 - Savanna/objects.lua(00852),,,,,,,,,
398336394952,Dead body,Труп,,,OK,,,,,Trunk\ZuluAssets/Source/Maps/E-6 - Savanna/objects.lua(00990),,,,,,,,,
168309629322,Enemy Positions,Позиции противника,,,OK,,,,,Trunk\ZuluAssets/Source/Maps/E-6 - Savanna/objects.lua(01009),,,,,,,,,
891444786901,Examine,Осмотреть,Dead Poacher,Мёртвый браконьер,OK,,,,,Trunk\ZuluAssets/Source/Maps/E-6 - Savanna/objects.lua(01023),,,,,,,,,
559937916522,Dead body,Труп,,,OK,,,,,Trunk\ZuluAssets/Source/Maps/E-6 - Savanna/objects.lua(01157),,,,,,,,,
627236286921,Rocky Formation,Скальное образование,,,OK,,,,,Trunk\ZuluAssets/Source/Maps/E-7 - Savanna/objects.lua(00311),,,,,,,,,
260090411355,Burning Tree,Горящее дерево,,,OK,,,,,Trunk\ZuluAssets/Source/Maps/E-7 - Savanna/objects.lua(00521),,,,,,,,,
792550422101,Small Camp,Небольшой лагерь,,,OK,,,,,Trunk\ZuluAssets/Source/Maps/E-7 - Savanna/objects.lua(00617),,,,,,,,,
981207244870,Examine,Осмотреть,Examine Backpack,Осмотреть рюкзак,OK,,,,,Trunk\ZuluAssets/Source/Maps/E-7 - Savanna/objects.lua(00660),,,,,,,,,
439895737371,Gained a <em>clue</em> about <em>Smiley</em>,"Получено: <em>улика</em>, касающаяся <em>Смайли</em>",,,OK,,,,,Trunk\ZuluAssets/Source/Maps/E-7 - Savanna/objects.lua(00735),,,,,,,,,
258332930554,M.E.R.C. Backpack,Рюкзак M.E.R.C.,,,OK,,,,,Trunk\ZuluAssets/Source/Maps/E-7 - Savanna/objects.lua(00773),,,,,,,,,
324775825611,Boko la Merde,Боко ла Мерд,,,OK,,,,,Trunk\ZuluAssets/Source/Maps/E-7 - Savanna/objects.lua(00844),,,,,,,,,
989031866270,Carpet Washing,Место стирки ковров,,,OK,,,,,Trunk\ZuluAssets/Source/Maps/E-8 - Savanna/objects.lua(00173),,,,,,,,,
242168196571,Search,Искать,,,OK,,,,,Trunk\ZuluAssets/Source/Maps/E-9 - Refugee Camp/objects.lua(01389),,,,,,,,,
191575223088,Search,Искать,,,OK,,,,,Trunk\ZuluAssets/Source/Maps/E-9 - Refugee Camp/objects.lua(01703),,,,,,,,,
172885441121,Hidden Stash,Тайник,,,OK,,,,,Trunk\ZuluAssets/Source/Maps/E-9 - Refugee Camp/objects.lua(01978),,,,,,,,,
845183292085,Wrecked Truck,Разбитый грузовик,,,OK,,,,,Trunk\ZuluAssets/Source/Maps/E-9 - Refugee Camp/objects.lua(02057),,,,,,,,,
806262778031,Hack,Взломать,,,OK,,,,,Trunk\ZuluAssets/Source/Maps/E-9 - Refugee Camp/objects.lua(02324),,,,,,,,,
606444449680,Pay respect,Почтить память,,,OK,,,,,Trunk\ZuluAssets/Source/Maps/E-9 - Refugee Camp/objects.lua(02605),,,,,,,,,
213682229915,Lieutenant,Лейтенант,,,OK,,,,,Trunk\ZuluAssets/Source/Maps/E-9 - Refugee Camp/objects.lua(02739),,,,,,,,,
326463190341,Shaman's Hut,Хижина шамана,,,OK,,,,,Trunk\ZuluAssets/Source/Maps/E-9 - Refugee Camp/objects.lua(02748),,,,,,,,,
999871314295,Examine,Осмотреть,,,OK,,,,,Trunk\ZuluAssets/Source/Maps/E-9 - Refugee Camp/objects.lua(02824),,,,,,,,,
381678400700,Search,Искать,,,OK,,,,,Trunk\ZuluAssets/Source/Maps/E-9 - Refugee Camp/objects.lua(03182),,,,,,,,,
986982321314,Search,Искать,,,OK,,,,,Trunk\ZuluAssets/Source/Maps/E-9 - Refugee Camp/objects.lua(03282),,,,,,,,,
890279162134,Enemy Group,Группа врагов,,,OK,,,,,Trunk\ZuluAssets/Source/Maps/E-9 - Refugee Camp/objects.lua(03432),,,,,,,,,
132387508372,Antoine,Антуан,,,OK,,,,,Trunk\ZuluAssets/Source/Maps/E-9 - Refugee Camp/objects.lua(03584),,,,,,,,,
381031785072,Search,Искать,,,OK,,,,,Trunk\ZuluAssets/Source/Maps/E-9 - Refugee Camp/objects.lua(03702),,,,,,,,,
122128256233,Search,Искать,,,OK,,,,,Trunk\ZuluAssets/Source/Maps/E-9 - Refugee Camp/objects.lua(03884),,,,,,,,,
944920427379,Give Passport,Отдать паспорт,,,OK,,,,,Trunk\ZuluAssets/Source/Maps/E-9 - Refugee Camp/objects.lua(03994),,,,,,,,,
522523180435,Search,Искать,,,OK,,,,,Trunk\ZuluAssets/Source/Maps/E-9 - Refugee Camp/objects.lua(04177),,,,,,,,,
530833881106,Search,Искать,,,OK,,,,,Trunk\ZuluAssets/Source/Maps/E-9 - Refugee Camp/objects.lua(04384),,,,,,,,,
102839370657,Hire miners for <em>Diamond Red</em>,Нанять рабочих в «<em>Даймонд-Ред</em>»,Hire miners,Нанять рабочих,OK,,,,,Trunk\ZuluAssets/Source/Maps/E-9 - Refugee Camp/objects.lua(04540),,,,,,,,,
225672643153,Examine,Осмотреть,,,OK,,,,,Trunk\ZuluAssets/Source/Maps/E-9 - Refugee Camp/objects.lua(04593),,,,,,,,,
566027777043,Search,Искать,,,OK,,,,,Trunk\ZuluAssets/Source/Maps/E-9 - Refugee Camp/objects.lua(04758),,,,,,,,,
901355820669,Examine,Осмотреть,,,OK,,,,,Trunk\ZuluAssets/Source/Maps/E-9 - Refugee Camp/objects.lua(04982),,,,,,,,,
800636764854,Wharf Buildings,Постройки у причала,,,OK,,,,,Trunk\ZuluAssets/Source/Maps/F-10 - Jungle River/objects.lua(00777),,,,,,,,,
158522155705,Derelict Bunker,Заброшенный бункер,,,OK,,,,,Trunk\ZuluAssets/Source/Maps/F-11 - Old Fortifications/objects.lua(00372),,,,,,,,,
746923109750,Ruins,Руины,,,OK,,,,,Trunk\ZuluAssets/Source/Maps/F-11 - Old Fortifications/objects.lua(00436),,,,,,,,,
502182869882,Activate Hydraulics,Активировать гидравлическую установку,,,OK,,,,,Trunk\ZuluAssets/Source/Maps/F-11U - The Drop/objects.lua(00636),,,,,,,,,
282681162469,Examine,Осмотреть,Pieces of paper,Бумажки,OK,,,,,Trunk\ZuluAssets/Source/Maps/F-12 - Jungle/objects.lua(00505),,,,,,,,,
826311248536,Camp,Лагерь,,,OK,,,,,Trunk\ZuluAssets/Source/Maps/F-12 - Jungle/objects.lua(00569),,,,,,,,,
701985777159,Side Entrance,Боковой вход,,,OK,,,,,Trunk\ZuluAssets/Source/Maps/F-12 - Jungle/objects.lua(00623),,,,,,,,,
257805153393,Gather Herbs,Собрать травы,Herbs,Травы,OK,,,,,Trunk\ZuluAssets/Source/Maps/F-12 - Jungle/objects.lua(00965),,,,,,,,,
719605247012,Bypass,Обходной путь,,,OK,,,,,Trunk\ZuluAssets/Source/Maps/F-12 - Jungle/objects.lua(01036),,,,,,,,,
760712506775,Hiding Place,Укромное место,,,OK,,,,,Trunk\ZuluAssets/Source/Maps/F-12 - Jungle/objects.lua(01113),,,,,,,,,
691919102777,Examine,Осмотреть,Stone,Камень,OK,,,,,Trunk\ZuluAssets/Source/Maps/F-12 - Jungle/objects.lua(01124),,,,,,,,,
898270287623,The Old House,Старый дом,,,OK,,,,,Trunk\ZuluAssets/Source/Maps/F-13 - Chalet de la Paix/objects.lua(03142),,,,,,,,,
701177717974,Show Diary,Показать дневник,,,OK,,,,,Trunk\ZuluAssets/Source/Maps/F-13 - Chalet de la Paix/objects.lua(03547),,,,,,,,,
739591097814,Wanda,Ванда,,,OK,,,,,Trunk\ZuluAssets/Source/Maps/F-13 - Chalet de la Paix/objects.lua(03572),,,,,,,,,
717620064968,Docks,Доки,,,OK,,,,,Trunk\ZuluAssets/Source/Maps/F-13 - Chalet de la Paix/objects.lua(03808),,,,,,,,,
136733391007,Bar,Бар,,,OK,,,,,Trunk\ZuluAssets/Source/Maps/F-13 - Chalet de la Paix/objects.lua(04018),,,,,,,,,
536716796259,Painless Doc Robert,Док Роберт «Анестетик»,,,OK,,,,,Trunk\ZuluAssets/Source/Maps/F-13 - Chalet de la Paix/objects.lua(04217),,,,,,,,,
655903985727,Take Sample,Взять образец,,,OK,,,,,Trunk\ZuluAssets/Source/Maps/F-13 - Chalet de la Paix/objects.lua(04227),,,,,,,,,
321940018267,Letter for Xavier,Письмо Хавьеру,,,OK,,,,,Trunk\ZuluAssets/Source/Maps/F-13 - Chalet de la Paix/objects.lua(04371),,,,,,,,,
437061985643,Roger Wilcox's cabin,Хижина Роджера Уилкокса,,,OK,,,,,Trunk\ZuluAssets/Source/Maps/F-13 - Chalet de la Paix/objects.lua(04408),,,,,,,,,
777076529902,Show letter,Показать письмо,,,OK,,,,,Trunk\ZuluAssets/Source/Maps/F-13 - Chalet de la Paix/objects.lua(04570),,,,,,,,,
370253211916,The Hog Lady,Поросятница,,,OK,,,,,Trunk\ZuluAssets/Source/Maps/F-13 - Chalet de la Paix/objects.lua(04760),,,,,,,,,
502819622604,Hog,Поросёночек,,,OK,,,,,Trunk\ZuluAssets/Source/Maps/F-13 - Chalet de la Paix/objects.lua(04787),,,,,,,,,
574438584156,Guard Barracks,Казарма охранников,,,OK,,,,,Trunk\ZuluAssets/Source/Maps/F-19 - Camp Bien Chan/objects.lua(02420),,,,,,,,,
533879914258,Ammo Box,Патроны,AmmoBox,Патроны,OK,,,,,Trunk\ZuluAssets/Source/Maps/F-19 - Camp Bien Chan/objects.lua(02430),,,,,,,,,
562711556896,Tower,Вышка,,,OK,,,,,Trunk\ZuluAssets/Source/Maps/F-19 - Camp Bien Chan/objects.lua(02908),,,,,,,,,
394131951016,Patrol Ambush Spot,Место для засады на патруль,,,OK,,,,,Trunk\ZuluAssets/Source/Maps/F-20 - Swamp/objects.lua(01069),,,,,,,,,
429536633867,Treacherous Mires,Коварные топи,,,OK,,,,,Trunk\ZuluAssets/Source/Maps/F-20 - Swamp/objects.lua(01227),,,,,,,,,
526441346724,Shack,Хижина,,,OK,,,,,Trunk\ZuluAssets/Source/Maps/F-20 - Swamp/objects.lua(01267),,,,,,,,,
174256327060,Bribe (<money(500)>),Подкупить (<money(500)>),,,OK,,,,,Trunk\ZuluAssets/Source/Maps/F-20 - Swamp/objects.lua(01338),,,,,,,,,
780280545887,Hans,Ганс,,,OK,,,,,Trunk\ZuluAssets/Source/Maps/F-20 - Swamp/objects.lua(01398),,,,,,,,,
755823848583,Kick,Пнуть,,,OK,,,,,Trunk\ZuluAssets/Source/Maps/F-5 - Abandoned Beach/objects.lua(00529),,,,,,,,,
636076710070,Abandoned Shack,Заброшенная хижина,,,OK,,,,,Trunk\ZuluAssets/Source/Maps/F-5 - Abandoned Beach/objects.lua(00603),,,,,,,,,
399975452906,Campsite,Палаточный лагерь,,,OK,,,,,Trunk\ZuluAssets/Source/Maps/F-5 - Abandoned Beach/objects.lua(00622),,,,,,,,,
109355528516,High Ground,Высота,,,OK,,,,,Trunk\ZuluAssets/Source/Maps/F-5 - Abandoned Beach/objects.lua(00695),,,,,,,,,
562438515502,Examine,Осмотреть,,,OK,,,,,Trunk\ZuluAssets/Source/Maps/F-6 - Savanna/objects.lua(00354),,,,,,,,,
494653683152,Standing Stones,Менгиры,,,OK,,,,,Trunk\ZuluAssets/Source/Maps/F-6 - Savanna/objects.lua(00419),,,,,,,,,
436953001483,Ambush Spot,Место для засады,,,OK,,,,,Trunk\ZuluAssets/Source/Maps/F-6 - Savanna/objects.lua(00436),,,,,,,,,
802483695754,Ritual Stone,Алтарный камень,,,OK,,,,,Trunk\ZuluAssets/Source/Maps/F-6 - Savanna/objects.lua(00467),,,,,,,,,
440461178349,Larry's Shack,Хижина Ларри,,,OK,,,,,Trunk\ZuluAssets/Source/Maps/F-7 - Savanna Camp/objects.lua(01305),,,,,,,,,
368702675705,The Cook,Повар,,,OK,,,,,Trunk\ZuluAssets/Source/Maps/F-7 - Savanna Camp/objects.lua(01327),,,,,,,,,
834286907533,Brawler,Боец,,,OK,,,,,Trunk\ZuluAssets/Source/Maps/F-7 - Savanna Camp/objects.lua(01418),,,,,,,,,
536327591555,The Ring,Ринг,,,OK,,,,,Trunk\ZuluAssets/Source/Maps/F-7 - Savanna Camp/objects.lua(01437),,,,,,,,,
420048032716,Examine,Осмотреть,Search body,Обыскать тело,OK,,,,,Trunk\ZuluAssets/Source/Maps/F-7 - Savanna Camp/objects.lua(01442),,,,,,,,,
492977085137,Boom Tent,Тент со взрывчаткой,Tents,Палатки,OK,,,,,Trunk\ZuluAssets/Source/Maps/F-7 - Savanna Camp/objects.lua(01501),,,,,,,,,
704683944038,Tall Rocks,Высокие камни,,,OK,,,,,Trunk\ZuluAssets/Source/Maps/F-8 - Savanna/objects.lua(00129),,,,,,,,,
770036429470,Rock Formation,Скальное образование,,,OK,,,,,Trunk\ZuluAssets/Source/Maps/F-8 - Savanna/objects.lua(00158),,,,,,,,,
855793485422,Examine,Осмотреть,,,OK,,,,,Trunk\ZuluAssets/Source/Maps/F-8 - Savanna/objects.lua(00166),,,,,,,,,
322075980910,Flanking Opportunity,Возможность зайти с фланга,,,OK,,,,,Trunk\ZuluAssets/Source/Maps/F-8 - Savanna/objects.lua(00260),,,,,,,,,
867709134077,Good Cover,Хорошее укрытие,,,OK,,,,,Trunk\ZuluAssets/Source/Maps/F-9 - Jungle Road/objects.lua(00519),,,,,,,,,
147756686996,Examine,Осмотреть,Check bus timetable,Проверить расписание автобусов,OK,,,,,Trunk\ZuluAssets/Source/Maps/F-9 - Jungle Road/objects.lua(00564),,,,,,,,,
340202649617,Abandoned Bus Stop,Заброшенная автобусная остановка,,,OK,,,,,Trunk\ZuluAssets/Source/Maps/F-9 - Jungle Road/objects.lua(00599),,,,,,,,,
241143694420,Bus Ganger,Член Автобусной банды,,,OK,,,,,Trunk\ZuluAssets/Source/Maps/F-9 - Jungle Road/objects.lua(00633),,,,,,,,,
745655507182,Bus Ganger,Член Автобусной банды,,,OK,,,,,Trunk\ZuluAssets/Source/Maps/F-9 - Jungle Road/objects.lua(00662),,,,,,,,,
328032872859,Bus Ganger,Член Автобусной банды,,,OK,,,,,Trunk\ZuluAssets/Source/Maps/F-9 - Jungle Road/objects.lua(00691),,,,,,,,,
124920855866,Bus Ganger,Член Автобусной банды,,,OK,,,,,Trunk\ZuluAssets/Source/Maps/F-9 - Jungle Road/objects.lua(00721),,,,,,,,,
483481050999,Bus,Автобус,,,OK,,,,,Trunk\ZuluAssets/Source/Maps/F-9 - Jungle Road/objects.lua(00741),,,,,,,,,
292907120743,Good Cover,Хорошее укрытие,,,OK,,,,,Trunk\ZuluAssets/Source/Maps/F-9 - Jungle Road/objects.lua(00807),,,,,,,,,
888282491436,Good Position,Хорошая позиция,,,OK,,,,,Trunk\ZuluAssets/Source/Maps/G-10 - Island Camp/objects.lua(02014),,,,,,,,,
490237012115,Guard Tower,Сторожевая вышка,Main Building,Главное здание,OK,,,,,Trunk\ZuluAssets/Source/Maps/G-10 - Island Camp/objects.lua(02159),,,,,,,,,
378838879366,Vantage Point,Точка обзора,,,OK,,,,,Trunk\ZuluAssets/Source/Maps/G-10 - Island Camp/objects.lua(02322),,,,,,,,,
253348274119,Patrol,Патруль,,,OK,,,,,Trunk\ZuluAssets/Source/Maps/G-10 - Island Camp/objects.lua(02383),,,,,,,,,
670973613508,Patrol,Патруль,,,OK,,,,,Trunk\ZuluAssets/Source/Maps/G-10 - Island Camp/objects.lua(02554),,,,,,,,,
699300449832,Assault Boats,Штурмовые катера,,,OK,,,,,Trunk\ZuluAssets/Source/Maps/G-10 - Island Camp/objects.lua(02721),,,,,,,,,
570251583138,Regular Patrols,Регулярные патрули,,,OK,,,,,Trunk\ZuluAssets/Source/Maps/G-11 - Jungle Road/objects.lua(00262),,,,,,,,,
999313028021,Landmines,Мины,,,OK,,,,,Trunk\ZuluAssets/Source/Maps/G-11 - Jungle Road/objects.lua(00407),,,,,,,,,
996550530768,Daytime Patrol Area,Зона дневного патрулирования,,,OK,,,,,Trunk\ZuluAssets/Source/Maps/G-11 - Jungle Road/objects.lua(00464),,,,,,,,,
547313516580,Strange Cave,Загадочная пещера,,,OK,,,,,Trunk\ZuluAssets/Source/Maps/G-11 - Jungle Road/objects.lua(00574),,,,,,,,,
409663345052,Flank (night),Обойти с фланга (ночью),,,OK,,,,,Trunk\ZuluAssets/Source/Maps/G-11 - Jungle Road/objects.lua(00614),,,,,,,,,
412303475008,Vantage Point,Точка обзора,,,OK,,,,,Trunk\ZuluAssets/Source/Maps/G-12 - Jungle/objects.lua(00286),,,,,,,,,
370344973011,Examine,Осмотреть,,,OK,,,,,Trunk\ZuluAssets/Source/Maps/G-12 - Jungle/objects.lua(00291),,,,,,,,,
686159939697,Flanking,Заход с фланга,,,OK,,,,,Trunk\ZuluAssets/Source/Maps/G-12 - Jungle/objects.lua(00352),,,,,,,,,
329302646917,Flanking Position,Заход с фланга,,,OK,,,,,Trunk\ZuluAssets/Source/Maps/G-13 - Jungle/objects.lua(00373),,,,,,,,,
425330149040,Patrolled Bridge,Патрулируемый мост,,,OK,,,,,Trunk\ZuluAssets/Source/Maps/G-13 - Jungle/objects.lua(00379),,,,,,,,,
191598123710,Treacherous Mire,Коварная топь,,,OK,,,,,Trunk\ZuluAssets/Source/Maps/G-14 - Swamp/objects.lua(00147),,,,,,,,,
273879648633,Examine,Осмотреть,,,OK,,,,,Trunk\ZuluAssets/Source/Maps/G-14 - Swamp/objects.lua(00215),,,,,,,,,
480325002902,Crashed Boat,Разбитая лодка,,,OK,,,,,Trunk\ZuluAssets/Source/Maps/G-14 - Swamp/objects.lua(00327),,,,,,,,,
471599355093,Treacherous Mire,Коварная топь,,,OK,,,,,Trunk\ZuluAssets/Source/Maps/G-14 - Swamp/objects.lua(00343),,,,,,,,,
979411773637,Treacherous Mire,Коварная топь,,,OK,,,,,Trunk\ZuluAssets/Source/Maps/G-14 - Swamp/objects.lua(00379),,,,,,,,,
395035859243,Plant Borassus root,Посадить корень пальмиры,,,OK,,,,,Trunk\ZuluAssets/Source/Maps/G-15 - Swamp/objects.lua(00327),,,,,,,,,
394996530046,Voodoo Cultist,Член секты,,,OK,,,,,Trunk\ZuluAssets/Source/Maps/G-15 - Swamp/objects.lua(00370),,,,,,,,,
926753979704,Voodoo Cultist,Член секты,,,OK,,,,,Trunk\ZuluAssets/Source/Maps/G-15 - Swamp/objects.lua(00376),,,,,,,,,
660597370338,Voodoo Cultist,Член секты,,,OK,,,,,Trunk\ZuluAssets/Source/Maps/G-15 - Swamp/objects.lua(00382),,,,,,,,,
146120309486,Voodoo Cultist,Член секты,,,OK,,,,,Trunk\ZuluAssets/Source/Maps/G-15 - Swamp/objects.lua(00388),,,,,,,,,
397425379123,Strange Overgrowth,Загадочная поросль,,,OK,,,,,Trunk\ZuluAssets/Source/Maps/G-15 - Swamp/objects.lua(00477),,,,,,,,,
916176867031,Wharf Post,Охрана причала,,,OK,,,,,Trunk\ZuluAssets/Source/Maps/G-19 - Swamp/objects.lua(00476),,,,,,,,,
458587607197,Waterwell,Колодец,,,OK,,,,,Trunk\ZuluAssets/Source/Maps/G-6 - Savanna/objects.lua(00203),,,,,,,,,
